AÑO;MES;ENTIDAD_PRESTADORA;CONCESION;UNIDAD_DE_PEAJE;SENTIDO_DE_COBRO_EN_UNIDAD_DE_PEAJE;TOTAL_VEHICULOS_PAGANTES;TOTAL_VEHICULO_EXONERADOS;TOTAL_DE_VEHICULOS_EXONERADOS_EVENTOS_EXTRAORDINARIOS;TOTAL_VEHICULOS_EVADIDOS
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2390;12;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4299;32;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;ASCENDENTE;2306;19;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3221;20;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;2526;7;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;4533;9;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;2711;6;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;3382;22;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3193;30;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;DESCENDENTE;3404;25;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;4315;9;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;4000;9;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;ASCENDENTE;2640;16;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;DESCENDENTE;2176;9;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;2383;10;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4147;35;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4901;27;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;1920;1;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4893;26;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;2750;15;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;4583;10;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;DESCENDENTE;3367;7;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3281;22;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;2221;6;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2217;11;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;2744;6;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4807;28;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;2573;10;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;3231;22;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;DESCENDENTE;3023;23;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4756;31;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2972;21;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;DESCENDENTE;3106;20;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;1954;8;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4183;32;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;DESCENDENTE;2404;16;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;ASCENDENTE;2585;23;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3731;22;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3705;21;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4556;36;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;DESCENDENTE;3056;23;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;2783;17;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3292;19;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;ASCENDENTE;2549;18;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;2815;20;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2670;19;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;5034;11;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;2131;6;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;DESCENDENTE;2796;28;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;3113;9;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;2555;5;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;DESCENDENTE;2870;15;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;DESCENDENTE;2640;19;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2344;11;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;2053;6;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;DESCENDENTE;3180;21;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;4916;5;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3054;31;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;ASCENDENTE;1679;23;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;ASCENDENTE;1723;18;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4165;36;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;2671;6;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;ASCENDENTE;2197;7;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;4299;14;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;DESCENDENTE;2912;36;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;ASCENDENTE;2155;21;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2793;15;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;ASCENDENTE;2404;14;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4790;37;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;DESCENDENTE;3259;32;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;2390;26;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4276;32;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;DESCENDENTE;2343;8;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4649;24;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;2486;16;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4217;28;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2262;16;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;4654;17;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;DESCENDENTE;2049;2;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;2730;24;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;DESCENDENTE;2899;21;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3895;26;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;2494;8;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;DESCENDENTE;2123;11;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;ASCENDENTE;2634;19;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3437;34;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4780;38;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2153;21;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;3539;11;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2637;23;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4049;44;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4238;31;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;DESCENDENTE;2433;8;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2393;11;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;2555;8;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;DESCENDENTE;3605;20;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4149;30;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;2933;25;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2673;21;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;DESCENDENTE;2564;8;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2509;22;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;ASCENDENTE;2524;22;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4155;34;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;3797;9;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;4304;10;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;DESCENDENTE;2722;8;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2443;26;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;4391;17;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;DESCENDENTE;3006;26;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;DESCENDENTE;3371;25;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;DESCENDENTE;2979;21;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2208;19;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;3915;5;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4838;32;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;4055;9;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;DESCENDENTE;3388;19;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2278;16;0;0
2019;8;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;DESCENDENTE;2584;8;0;0
